Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"PRC077577,A,2,Protocol of Sterilization Build for Brick",Protocol of Sterilization Build for Brick,Protocol Operation Qualification,A,Protocol,Rejected, ,NO,10/14/2016 19:23:16:391,WIP
"PRC073699,B,3,Brick Knife Trigger Long Term Strains FEA",Brick Knife Trigger Long Term Strains FEA,None,B,Engineering Study,Released, ,NO,10/13/2016 14:14:45:428,Release
"PRC073699,A,3,Brick Knife Trigger Long Term Strains FEA",Brick Knife Trigger Long Term Strains FEA,None,A,Engineering Study,Released, ,NO,10/13/2016 14:14:42:727,Release
"PRC075873,A,4,Line 147 SHAFT Enseal X1 Large Jaw Tissue Sealer IQ",Line 147 SHAFT Enseal X1 Large Jaw Tissue Sealer IQ,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,10/13/2016 11:48:20:874,Release
"PRC075875,A,5,IQ Line 149 DEVICE - Enseal  X1 Large Jaw Tissue Sealer",IQ Line 149 DEVICE - Enseal  X1 Large Jaw Tissue Sealer,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,10/13/2016 11:26:19:027,Release
"DOC021779,B,2,Project Brick - Royalty Bearing Obligations Memo",Project Brick - Royalty Bearing Obligations Memo,None,B,EPI Generic Document,Released, ,NO,10/13/2016 10:04:05:485,Release
"DOC021779,A,1,Project Brick - Royalty Bearing Obligations Memo",Project Brick - Royalty Bearing Obligations Memo,None,A,EPI Generic Document,Released, ,NO,10/13/2016 10:04:02:665,Release
"PRC075444,B,2,SV for laser Welder Equipment E17122 Brick Shaft Line #147",SV for laser Welder Equipment E17122 Brick Shaft Line #147,Protocol Software Validation,B,Protocol,Released, ,NO,10/10/2016 14:28:43:437,Release
"PRC075444,A,1,SV for laser Welder Equipment E17122 Brick Shaft Line #147",SV for laser Welder Equipment E17122 Brick Shaft Line #147,Protocol Software Validation,A,Protocol,Released, ,NO,10/10/2016 14:28:36:969,Release
"PRC077523,A,2,Brick - Engineering Pilot Testing Protocol Build 2.0",Brick - Engineering Pilot Testing Protocol Build 2.0,Protocol Engineering Pilot,A,Protocol,Released, ,NO,10/10/2016 10:29:16:027,Release
"PSP004913,A,1,Protocol - Evaluation and Comparision of Surgical Efficiency of the ENSEAL X1 Large Jaw (NSLX120L), the Li","Protocol - Evaluation and Comparision of Surgical Efficiency of the ENSEAL X1 Large Jaw (NSLX120L), the LigaSure Impact (LS4318), and the LigaSure Atlas (LS1020)",Protocol,A,Study Document,Released, ,NO,10/04/2016 05:49:16:678,Release
"PRC077454,A,3,Brick Force to Activate With and Without Energy Button",Brick Force to Activate With and Without Energy Button,None,A,Engineering Study,Released, ,NO,10/03/2016 15:56:09:574,Release
"PRC075208,A,9,Brick Claims Testing - Jaw Force vs Angle",Brick Claims Testing - Jaw Force vs Angle,None,A,Engineering Study,Released, ,NO,09/29/2016 12:30:47:988,Release
"DOC021764,B,1,Brick vs Impact Jaw Forces and Pressures",Brick vs Impact Jaw Forces and Pressures,None,B,EPI Generic Document,Released, ,NO,09/29/2016 12:15:29:908,Release
"DOC021764,A,2,Brick vs Impact Jaw Forces and Pressures",Brick vs Impact Jaw Forces and Pressures,None,A,EPI Generic Document,Released, ,NO,09/29/2016 12:15:25:996,Release
"PSP005173,A,1,Final Report: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  with A",Final Report: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  with Algorithm D and Ligasure Impact (LF4318),Study Report,A,Study Document,Released, ,NO,09/28/2016 09:15:41:854,Release
"SCN031918,F,2,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,F,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:28:565,Release
"SCN031918,A,2,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,A,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:25:981,Release
"SCN031918,B,1,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,B,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:25:347,Release
"SCN031918,C,1,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,C,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:24:733,Release
"SCN031918,D,1,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,D,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:24:179,Release
"SCN031918,E,1,Brick Preclinical Strategy",Brick Preclinical Strategy,Pre-Clin Strategy,E,Scanned (Hardcopy) Item,Released, ,NO,09/28/2016 09:07:23:424,Release
"PRC076476,A,3,E17136 Brick Handle Press Equipment Characterization",E17136 Brick Handle Press Equipment Characterization,None,A,Engineering Study,Released, ,NO,09/27/2016 10:37:28:742,Release
"PRC077008,A,2,Brick Tip Force Fixture Compatibility",Brick Tip Force Fixture Compatibility,None,A,Engineering Study,Released, ,NO,09/27/2016 10:08:15:005,Release
"PRC076389,A,4,Brick Stamped Jaw Testing",Brick Stamped Jaw Testing,None,A,Engineering Study,Released, ,NO,09/26/2016 14:27:55:127,Release
"PSP005171,A,2,Intra-Op Data",Intra-Op Data,Study Data,A,Study Document,Released, ,NO,09/26/2016 10:07:40:496,Release
"PSP005172,A,1,Statistical Report: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  ",Statistical Report: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  with Algorithm D and Ligasure Impact (LF4318),Study Report,A,Study Document,Released, ,NO,09/26/2016 09:52:02:020,Release
"PSP004470,C,1,Deviations: Project Nitro HARMONIC HAR17F Open Shears: Design Verification Acute Study in the Pig",Deviations: Project Nitro HARMONIC HAR17F Open Shears: Design Verification Acute Study in the Pig,Study Data,C,Study Document,Released, ,NO,09/23/2016 20:51:36:539,Release
"DOC022235,A,1,Brick Fluid Ingress Memo",Brick Fluid Ingress Memo,None,A,EPI Generic Document,Released, ,NO,09/22/2016 15:49:47:100,Release
"PRC077316,A,4,MOCCME for introduction Brick Equipment Line 147 & 149 into the CMEII",MOCCME for introduction Brick Equipment Line 147 & 149 into the CMEII,Protocol MOCCME,A,Protocol,Released, ,NO,09/21/2016 18:43:50:950,Release
"PRC076689,A,3,Brick Automated TAZ Validation",Brick Automated TAZ Validation,None,A,Engineering Study,Released, ,NO,09/20/2016 17:01:33:663,Release
"PSP005167,A,1,Deviations",Deviations,Study Data,A,Study Document,Released, ,NO,09/20/2016 11:16:46:535,Release
"PRC075448,A,5,SV for Silicone and Cure Equipment E17127 Brick Shaft Line #147",SV for Silicone and Cure Equipment E17127 Brick Shaft Line #147,Protocol Software Validation,A,Protocol,Released, ,NO,09/20/2016 11:12:22:099,Release
"PRC075205,A,2,Project Brick: Laser Welder (OP50) Process Characterization Study",Project Brick: Laser Welder (OP50) Process Characterization Study,None,A,Engineering Study,Released, ,NO,09/15/2016 16:20:45:724,Release
"PRC075440,A,3,SV Curing Oven Station Brick Shaft Line #147",SV Curing Oven Station Brick Shaft Line #147,Protocol Software Validation,A,Protocol,Released, ,NO,09/15/2016 15:59:25:628,Release
"PRC075462,B,2,SV for Torque Test Equipment E17140 Brick Device Line #149",SV for Torque Test Equipment E17140 Brick Device Line #149,Protocol Software Validation,B,Protocol,Released, ,NO,09/15/2016 15:53:09:694,Release
"PRC075462,A,4,SV for Torque Test Equipment E17140 Brick Device Line #149",SV for Torque Test Equipment E17140 Brick Device Line #149,Protocol Software Validation,A,Protocol,Released, ,NO,09/15/2016 15:53:06:209,Release
"DOC021948,B,3,Brick usability March 2016",Brick usability March 2016,None,B,EPI Generic Document,Released, ,NO,09/15/2016 15:37:49:665,Release
"DOC021948,A,1,Brick usability March 2016",Brick usability March 2016,None,A,EPI Generic Document,Released, ,NO,09/15/2016 15:37:46:730,Release
"PRC076998,A,3,Project Brick: OR Packaging validation",Project Brick: OR Packaging validation,Design Validation,A,Protocol,Released, ,NO,09/15/2016 15:26:45:667,Release
"PRC075259,A,3,Brick Tip Force- Silicone and PTFE Effects",Brick Tip Force- Silicone and PTFE Effects,None,A,Engineering Study,Released, ,NO,09/15/2016 13:25:53:088,Release
"PRC074487,A,7,Brick Biocompatibility Rerun Build",Brick Biocompatibility Rerun Build,None,A,Engineering Study,Released, ,NO,09/15/2016 10:36:04:924,Release
"PSP005149,A,2,Protocol: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  with Algor",Protocol: Comparision of Distal Tip Sealing Performance Between ENSEAL X1 Large Jaw (NSLX120L)  with Algorithm D and Ligasure Impact (LF4318),Protocol,A,Study Document,Released, ,NO,09/09/2016 11:53:28:638,Release
"PRC076963,A,4,Brick Engineering Pilot 2 Build Protocol",Brick Engineering Pilot 2 Build Protocol,Protocol - Other,A,Protocol,Released, ,NO,09/09/2016 07:34:02:280,Release
"PRC073319,A,1,Project Brick Engineering Build 2",Project Brick Engineering Build 2,None,A,Engineering Study,Released, ,NO,09/08/2016 18:35:36:708,Release
"PRC075464,B,1,SV for Tensile Test Equipment E17144 for Brick Line #149",SV for Tensile Test Equipment E17144 for Brick Line #149,Protocol Software Validation,B,Protocol,Released, ,NO,09/08/2016 15:36:51:349,Release
"PRC075464,A,3,SV for Tensile Test Equipment E17144 for Brick Line #149",SV for Tensile Test Equipment E17144 for Brick Line #149,Protocol Software Validation,A,Protocol,Released, ,NO,09/08/2016 15:36:48:875,Release
"PRC075976,A,2,6 Corner Tissue Sealing Performance with SuperBRICK2A Enhancement 1 Algorithm",6 Corner Tissue Sealing Performance with SuperBRICK2A Enhancement 1 Algorithm,None,A,Engineering Study,Released, ,NO,09/08/2016 15:28:29:961,Release
"PRC075207,A,3,Brick Claims Testing - Peak Jaw Temperature",Brick Claims Testing - Peak Jaw Temperature,None,A,Engineering Study,Released, ,NO,09/08/2016 15:02:30:003,Release
"PRC074959,A,1,Brick EB2 Silicone versus No Silicone Testing",Brick EB2 Silicone versus No Silicone Testing,None,A,Engineering Study,Released, ,NO,09/08/2016 11:58:48:354,Release
"PRC076506,A,2,Brick, Impact, and Atlas Measurements","Brick, Impact, and Atlas Measurements",None,A,Engineering Study,Released, ,NO,09/08/2016 10:48:14:180,Release
"PSP004892,A,2,Final Report: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and Lig",Final Report: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Impact (LF4318),Study Report,A,Study Document,Released, ,NO,09/07/2016 21:37:33:851,Release
"PRC077081,A,1,Project Brick: OR Packaging validation",Project Brick: OR Packaging validation,None,A,Engineering Study,Rejected, ,NO,09/06/2016 13:40:04:209,WIP
"DOC022222,A,2,Brick - Rationale for Visibility",Brick - Rationale for Visibility,None,A,EPI Generic Document,Released, ,NO,09/01/2016 16:41:06:392,Release
"DOC022221,A,2,Brick Ergo Claims memo",Brick Ergo Claims memo,None,A,EPI Generic Document,Released, ,NO,09/01/2016 16:39:24:443,Release
"PRC073722,A,2,Installation Qualification of Sales Unit Smart System Packaging E17142",Installation Qualification of Sales Unit Smart System Packaging E17142,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,09/01/2016 11:34:07:921,Release
"PRC074788,A,2,Brick Stamped Jaws Build",Brick Stamped Jaws Build,None,A,Engineering Study,Released, ,NO,09/01/2016 11:21:06:381,Release
"PRC076383,B,1,SV for Heat Shrink Station E17123 for Brick Line #147",SV for Heat Shrink Station E17123 for Brick Line #147,Protocol Software Validation,B,Protocol,Released, ,NO,09/01/2016 10:33:42:148,Release
"PRC076383,A,2,SV for Heat Shrink Station E17123 for Brick Line #147",SV for Heat Shrink Station E17123 for Brick Line #147,Protocol Software Validation,A,Protocol,Released, ,NO,09/01/2016 10:33:39:199,Release
"PRC073341,A,6,Brick Package System Preliminary Testing",Brick Package System Preliminary Testing,None,A,Engineering Study,Released, ,NO,09/01/2016 09:54:53:172,Release
"PRC076381,B,2,SV for Electrode Assembly E17119 for Brick Line #147",SV for Electrode Assembly E17119 for Brick Line #147,Protocol Software Validation,B,Protocol,Released, ,NO,09/01/2016 09:45:59:576,Release
"PRC076381,A,3,SV for Electrode Assembly E17119 for Brick Line #147",SV for Electrode Assembly E17119 for Brick Line #147,Protocol Software Validation,A,Protocol,Released, ,NO,09/01/2016 09:45:54:548,Release
"PRC075990,A,1,MOCCME for Brick Drops Installation",MOCCME for Brick Drops Installation,None,A,Completion Report,Released, ,NO,08/31/2016 18:11:43:456,Release
"DOC022209,A,2,Brick - Superior Distal Tip Sealing Rationale",Brick - Superior Distal Tip Sealing Rationale,None,A,EPI Generic Document,Released, ,NO,08/30/2016 12:07:35:679,Release
"PRC075813,A,2,4 Corner Tissue Sealing Performance with SuperBRICK2A Algorithm",4 Corner Tissue Sealing Performance with SuperBRICK2A Algorithm,None,A,Engineering Study,Released, ,NO,08/30/2016 11:41:15:693,Release
"DOC022207,A,3,Brick Bundle Cycle Time Document",Brick Bundle Cycle Time Document,None,A,EPI Generic Document,Released, ,NO,08/29/2016 17:51:50:686,Release
"PRC076950,A,1,MOCCME for Environmental Analysis for Compressed Air Tank",MOCCME for Environmental Analysis for Compressed Air Tank,Protocol MOCCME,A,Protocol,Rejected, ,NO,08/24/2016 11:25:43:485,WIP
"SCN047020,A,6,MDC E17141 Maintenance Report",MDC E17141 Maintenance Report,Preventive Maintenance,A,Scanned (Hardcopy) Item,Released, ,NO,08/23/2016 11:18:21:013,Release
"PRC074213,A,4,Brick Component Corrosion Investigation",Brick Component Corrosion Investigation,None,A,Engineering Study,Released, ,NO,08/18/2016 16:33:20:348,Release
"PRC076688,A,5,Brick Shaft and Device Level Tip Force Fixture GRR",Brick Shaft and Device Level Tip Force Fixture GRR,None,A,Engineering Study,Released, ,NO,08/17/2016 13:36:39:397,Release
"DOC022176,A,1,Brick Supplier Request/Approval form",Brick Supplier Request/Approval form,Collaborative Labeling Development Process,A,EPI Generic Document,Released, ,NO,08/11/2016 11:21:44:664,Release
"PSP005065,A,4,Final Report: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices (Algorithm-A)",Final Report: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices (Algorithm-A),Study Report,A,Study Document,Released, ,NO,07/29/2016 08:51:15:993,Release
"PSP005066,A,1,Final Report: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices.",Final Report: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices.,Study Report,A,Study Document,Released, ,NO,07/28/2016 13:11:19:518,Release
"PSP005057,A,1,Final Report: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure At",Final Report: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Atlas (LS1020),Study Report,A,Study Document,Released, ,NO,07/28/2016 13:10:58:441,Release
"PSP005056,A,2,Pathology Report: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSur",Pathology Report: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Atlas (LS1020),Study Report,A,Study Document,Released, ,NO,07/28/2016 13:10:18:243,Release
"PSP004909,B,1,Deviations - Distal Tip Sealing Performance",Deviations - Distal Tip Sealing Performance,Study Data,B,Study Document,Released, ,NO,07/28/2016 12:04:37:320,Release
"PSP004456,B,2,Nitro Design Verification Acute Pathology Report",Nitro Design Verification Acute Pathology Report,Study Report,B,Study Document,Released, ,NO,07/27/2016 17:01:06:535,Release
"PRC076576,A,3,Brick Engineering Pilot Build Protocol 1.5",Brick Engineering Pilot Build Protocol 1.5,Protocol - Other,A,Protocol,Released, ,NO,07/26/2016 15:16:41:201,Release
"DOC022152,A,2,Brick Shrouds Redline Document",Brick Shrouds Redline Document,None,A,EPI Generic Document,Rejected, ,NO,07/25/2016 14:12:58:801,WIP
"PRC075686,B,3,Brick 6 Month Accelerated Aging",Brick 6 Month Accelerated Aging,None,B,Engineering Study,Released, ,NO,07/25/2016 12:42:25:415,Release
"PRC075686,A,3,Brick 6 Month Accelerated Aging",Brick 6 Month Accelerated Aging,None,A,Engineering Study,Released, ,NO,07/25/2016 12:42:21:778,Release
"PRC075501,A,2,Project Brick: Heat Shrink study on the effects of Ebeam",Project Brick: Heat Shrink study on the effects of Ebeam,None,A,Engineering Study,Released, ,NO,07/20/2016 13:28:39:466,Release
"PRC075455,A,4,SV for Medical Cleaning Station E17226 for Brick Line #149",SV for Medical Cleaning Station E17226 for Brick Line #149,None,A,Completion Report,Released, ,NO,07/19/2016 15:48:58:754,Release
"PRC073721,A,6,Brick Packaging Network Drops Installation",Brick Packaging Network Drops Installation,None,A,Completion Report,Released, ,NO,07/19/2016 12:48:52:279,Release
"PRC075361,A,4,Project Brick Heat Shrink Location Measurement System GRR",Project Brick Heat Shrink Location Measurement System GRR,None,A,Engineering Study,Released, ,NO,07/18/2016 13:05:17:240,Release
"PRC076068,A,5,Verification Test to validate the Brick Outer Tube Reclamation Reliability Study",Verification Test to validate the Brick Outer Tube Reclamation Reliability Study,None,A,Engineering Study,Released, ,NO,07/12/2016 11:33:07:023,Release
"PRC075454,A,4,Software Validation for Medical Cleaning Station E17226, ES-1609","Software Validation for Medical Cleaning Station E17226, ES-1609",Protocol Software Validation,A,Protocol,Released, ,NO,07/11/2016 18:49:49:378,Release
"PRC072615,B,2,Project Brick Accelerated Aging 2 and 5 Year",Project Brick Accelerated Aging 2 and 5 Year,Protocol - Other,B,Protocol,Released, ,NO,07/07/2016 17:24:24:215,Release
"PRC072615,A,3,Project Brick Accelerated Aging 2 and 5 Year",Project Brick Accelerated Aging 2 and 5 Year,Protocol - Other,A,Protocol,Released, ,NO,07/07/2016 17:24:21:245,Release
"PSP004949,B,1,Protocol: Evaluation of Device Perfomance with with ENSEAL X1 Large Jaw Test Devices",Protocol: Evaluation of Device Perfomance with with ENSEAL X1 Large Jaw Test Devices,Protocol,B,Study Document,Released, ,NO,07/05/2016 11:18:25:110,Release
"PSP005055,A,2,Intra-Op Data",Intra-Op Data,Study Data,A,Study Document,Released, ,NO,07/01/2016 12:55:30:937,Release
"PRC075406,A,10,Brick - Engineering Pilot Testing Protocol",Brick - Engineering Pilot Testing Protocol,Protocol Engineering Pilot,A,Protocol,Released, ,NO,06/29/2016 11:51:20:400,Release
"PRC075989,A,2,MOCCME for Brick Drops Installation",MOCCME for Brick Drops Installation,Protocol MOCCME,A,Protocol,Released, ,NO,06/24/2016 19:46:56:766,Release
"PRC075942,A,4,Brick 510k Algorithm Changes",Brick 510k Algorithm Changes,Protocol - Other,A,Protocol,Released, ,NO,06/13/2016 17:05:09:381,Release
"PRC073959,A,8,Brick Device Package System Approval",Brick Device Package System Approval,Protocol Packaging,A,Protocol,Released, ,NO,06/13/2016 14:02:38:893,Release
"DOC022045,A,2,SuperBRICK2A Enhancement 1 - Algorithm Description",SuperBRICK2A Enhancement 1 - Algorithm Description,None,A,EPI Generic Document,Released, ,NO,06/13/2016 13:44:54:204,Release
"PSP005021,A,1,Deviations",Deviations,Study Data,A,Study Document,Released, ,NO,06/11/2016 22:13:09:794,Release
"PSP004995,A,1,Protocol: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices (Algorithm-A)",Protocol: Evaluation of Vessel Sealing Performance with ENSEAL X1 Large Jaw Test Devices (Algorithm-A),Protocol,A,Study Document,Released, ,NO,06/01/2016 09:09:19:730,Release
"Brick,PPB BRICK,A,1",Brick,None,A,Preclinical Project Binder,Working, ,NO,05/24/2016 21:00:16:781,NA_mmootoo
"PRC075644,A,6,Sample preparation for Tungsten evaluation of Thermec 5350R30F4H2 Bk-1",Sample preparation for Tungsten evaluation of Thermec 5350R30F4H2 Bk-1,None,A,Engineering Study,Released, ,NO,05/24/2016 17:24:52:929,Release
"PRC073588,A,6,Sample preparation for biocompatibility evaluation of Versaflex Deep Blue GLS 469-075",Sample preparation for biocompatibility evaluation of Versaflex Deep Blue GLS 469-075,None,A,Engineering Study,Released, ,NO,05/19/2016 11:47:13:231,Release
"PRC075390,B,4,Brick Engineering Pilot 1 Build Protocol",Brick Engineering Pilot 1 Build Protocol,Protocol Engineering Pilot,B,Protocol,Released, ,NO,05/18/2016 15:21:12:776,Release
"PRC075390,A,4,Brick Engineering Pilot 1 Build Protocol",Brick Engineering Pilot 1 Build Protocol,Protocol Engineering Pilot,A,Protocol,Released, ,NO,05/18/2016 15:21:10:082,Release
"DOC021986,A,2,Floyd 2016 ASCRS MR Summary",Floyd 2016 ASCRS MR Summary,None,A,EPI Generic Document,Released, ,NO,05/12/2016 16:12:22:865,Release
"PRC075282,A,2,Brick- High Pot testing",Brick- High Pot testing,None,A,Engineering Study,Released, ,NO,05/10/2016 11:42:56:037,Release
"PSP004969,A,1,Intra-op Data",Intra-op Data,Study Data,A,Study Document,Released, ,NO,05/10/2016 08:19:58:825,Release
"PSP004954,A,2,Final Report: Evaluation of Lymphatic Vessels Sealing Using ENSEAL X1 Large Jaw Device (NSLX120L)",Final Report: Evaluation of Lymphatic Vessels Sealing Using ENSEAL X1 Large Jaw Device (NSLX120L),Study Report,A,Study Document,Released, ,NO,05/05/2016 07:28:59:852,Release
"PSP004952,A,1,Intra-op Data Lymphatics",Intra-op Data Lymphatics,Study Data,A,Study Document,Released, ,NO,05/03/2016 08:27:20:849,Release
"PSP004953,A,1,Deviations",Deviations,Study Data,A,Study Document,Released, ,NO,05/02/2016 07:41:11:569,Release
"PRC074856,A,6,Installation Qualification of End of line Brick Packaging Equipment",Installation Qualification of End of line Brick Packaging Equipment,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,04/26/2016 17:23:58:344,Release
"PSP004925,A,3,Evaluation of Tissue Sticking with Brick EB1 instruments as compared to LigaSure Impact",Evaluation of Tissue Sticking with Brick EB1 instruments as compared to LigaSure Impact,Evaluation,A,Study Document,Released, ,NO,04/15/2016 11:00:10:897,Release
"PSP004932,A,2,Protocol: Evaluation of Lymphatic Vessels Sealing Using ENSEAL X1 Large Jaw Device (NSLX120L)",Protocol: Evaluation of Lymphatic Vessels Sealing Using ENSEAL X1 Large Jaw Device (NSLX120L),Protocol,A,Study Document,Released, ,NO,04/15/2016 10:59:51:025,Release
"PSP004926,A,1,Evaluation of Tissue Sticking with Atlas Instruments",Evaluation of Tissue Sticking with Atlas Instruments,Evaluation,A,Study Document,Released, ,NO,04/11/2016 14:48:17:637,Release
"PSP004927,A,1,Intra-op Data",Intra-op Data,Study Data,A,Study Document,Released, ,NO,04/11/2016 14:47:52:502,Release
"PSP004928,A,2,Protocol: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Atlas ",Protocol: Comparision of Thermal Tissue Effects between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Atlas (LS1020),Protocol,A,Study Document,Released, ,NO,04/11/2016 10:46:20:064,Release
"PRC074646,A,3,Brick DOE",Brick DOE,None,A,Engineering Study,Released, ,NO,04/06/2016 19:14:00:825,Release
"DOC021352,D,3,Project Brick Product Inquiry Analysis",Project Brick Product Inquiry Analysis,Product Inquiry Data Analysis,D,EPI Generic Document,Released, ,NO,04/04/2016 12:15:56:520,Release
"DOC021352,A,2,Project Brick Product Inquiry Analysis",Project Brick Product Inquiry Analysis,Product Inquiry Data Analysis,A,EPI Generic Document,Released, ,NO,04/04/2016 12:15:54:374,Release
"DOC021352,C,3,Project Brick Product Inquiry Analysis",Project Brick Product Inquiry Analysis,Product Inquiry Data Analysis,C,EPI Generic Document,Released, ,NO,04/04/2016 12:15:53:032,Release
"PSP004893,A,1,Intra-Op Data: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and Li",Intra-Op Data: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Impact (LF4318),Study Data,A,Study Document,Released, ,NO,03/21/2016 15:47:00:004,Release
"PSP004891,B,2,Protocol: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and LigaSur",Protocol: Comparision of Distal Tip Sealing performance between ENSEAL X1 Large Jaw (NSLX120L) and LigaSure Impact (LF4318),Protocol,B,Study Document,Released, ,NO,03/09/2016 09:13:17:479,Release
"PRC073720,A,2,Brick Packaging Network Drops Installation",Brick Packaging Network Drops Installation,Protocol MOCCME,A,Protocol,Released, ,NO,03/04/2016 17:36:47:833,Release
"PRC074419,A,2,Brick Jaw Pull Tube Tab & Outer Tube Crimp FEA",Brick Jaw Pull Tube Tab & Outer Tube Crimp FEA,None,A,Engineering Study,Released, ,NO,02/22/2016 14:43:17:660,Release
"DOC021889,A,3,Brick Knife Behind The Tissue Stop",Brick Knife Behind The Tissue Stop,None,A,EPI Generic Document,Released, ,NO,02/22/2016 13:24:26:270,Release
"PRC074100,A,4,Brick Biocompatibility Corrosion Investigation",Brick Biocompatibility Corrosion Investigation,None,A,Engineering Study,Released, ,NO,02/18/2016 17:33:20:898,Release
"PRC074402,A,4,Brick Shaft Sub-Assembly Biocompatibility Testing at 50 Degrees Celsius",Brick Shaft Sub-Assembly Biocompatibility Testing at 50 Degrees Celsius,None,A,Engineering Study,Released, ,NO,02/18/2016 17:03:20:528,Release
"PRC074436,A,2,Brick Shaft Sub-Assembly Biocompatibility Testing at 37 Degrees Celsius",Brick Shaft Sub-Assembly Biocompatibility Testing at 37 Degrees Celsius,None,A,Engineering Study,Released, ,NO,02/18/2016 17:00:35:056,Release
"PRC074525,A,1,Brick Tolerance Stack",Brick Tolerance Stack,None,A,Engineering Study,Working, ,NO,02/18/2016 14:22:43:149,NA_krupp
"PSP004833,A,1,Report of Pathology Findings (Splenic Pedicle)",Report of Pathology Findings (Splenic Pedicle),Study Report,A,Study Document,Released, ,NO,02/17/2016 13:56:44:694,Release
"PSP004817,A,1,Intraoperative Data",Intraoperative Data,Study Data,A,Study Document,Released, ,NO,02/16/2016 14:17:53:575,Release
"PSP004818,A,1,Blood Pressure Challenge Data",Blood Pressure Challenge Data,Study Data,A,Study Document,Released, ,NO,02/16/2016 14:17:10:465,Release
"PRC074315,A,2,Tissue Sealing Performance Confirmation DOE",Tissue Sealing Performance Confirmation DOE,None,A,Engineering Study,Released, ,NO,02/11/2016 10:49:13:643,Release
"PRC074262,A,6,Tissue Sealing Performance Screening DOE",Tissue Sealing Performance Screening DOE,None,A,Engineering Study,Released, ,NO,02/09/2016 13:21:40:703,Release
"PRC073274,A,2,Force to return knife trigger after cycling on tissue",Force to return knife trigger after cycling on tissue,None,A,Engineering Study,Released, ,NO,02/09/2016 10:01:43:037,Release
"PRC071107,A,3,ENSEAL G3 -  Brick Compression Limit Testing",ENSEAL G3 -  Brick Compression Limit Testing,None,A,Engineering Study,Released, ,NO,02/08/2016 16:27:00:624,Release
"DOC021880,A,1,Brick NSLX120L Draft Device Assembly Print",Brick NSLX120L Draft Device Assembly Print,None,A,EPI Generic Document,Released, ,NO,02/08/2016 16:16:40:168,Release
"PRC073763,A,5,FEA- Knife Firing Abuse",FEA- Knife Firing Abuse,None,A,Engineering Study,Released, ,NO,02/08/2016 16:16:08:776,Release
"PRC070570,A,5,ENSEAL G3: Brick Termination Impedance",ENSEAL G3: Brick Termination Impedance,None,A,Engineering Study,Released, ,NO,02/08/2016 15:11:13:713,Release
"PSP004630,B,1,Histology Processing Documents",Histology Processing Documents,Study Data,B,Study Document,Released, ,NO,02/08/2016 14:19:09:815,Release
"PRC073596,A,4,Brick Packaging Utility drops installation",Brick Packaging Utility drops installation,Protocol MOCCME,A,Protocol,Released, ,NO,02/03/2016 18:17:29:142,Release
